Date,USDBRL Curncy,BCN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USOSFR2 Curncy,USOSFR10 Curncy,CO1 Comdty,CU1 Comdty,XAU Curncy,BCNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IBOV Index,DXY Curncy,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2020-05-08,5.7347,33.0,1.0839,1.241,106.65,23.6489,0.0133,0.3675,30.97,43530.0,1702.7,2.5606,27.98,2928.5,9218.25,80263.35,99.734,315.0,231.0,6.8725,529.5,319.0,110.1,1.2145,1.1163,-54.8
2020-05-11,5.8189,33.55,1.0807,1.2335,107.66,23.8922,0.012,0.3815,29.63,43930.0,1697.93,2.5961,27.57,2922.75,9279.0,79064.6,100.236,307.5,224.0,7.035,524.75,318.5,108.95,1.2266,1.1245,-54.3
2020-05-12,5.8863,32.95,1.0848,1.226,107.14,24.3723,0.0052,0.3467,29.98,43540.0,1702.7,2.5184,33.04,2852.5,9078.25,77871.95,99.933,305.0,212.0,6.7925,521.75,323.75,105.6,1.179,1.0875,-60.8
2020-05-13,5.887,32.0,1.0818,1.2232,107.03,24.189,0.0121,0.33,29.19,43110.0,1716.28,2.4084,35.28,2813.0,8992.25,77772.2,100.242,347.0,240.0,6.7625,510.5,320.25,103.55,1.1663,1.0725,-61.1
2020-05-14,5.8123,40.6,1.0805,1.223,107.25,23.869,0.0088,0.314,31.13,43160.0,1730.3,2.3557,32.61,2847.0,9079.5,79010.81,100.466,355.0,257.0,6.6675,510.5,320.25,104.9,1.1468,1.0581,-69.7
2020-05-15,5.8562,34.55,1.082,1.2116,107.06,23.9586,0.0106,0.3488,32.5,43190.0,1743.67,2.5664,31.89,2846.5,9096.5,77556.62,100.402,350.0,249.0,6.5275,500.25,319.25,104.8,1.1791,1.0897,-95.3
2020-05-18,5.7162,26.3,1.0913,1.2194,107.34,23.7566,0.0271,0.436,34.81,43060.0,1732.55,2.4094,29.3,2948.0,9325.5,81194.29,99.665,326.0,228.0,6.6675,497.0,320.75,105.7,1.2567,1.1697,-97.3
2020-05-19,5.7573,24.15,1.0923,1.2253,107.71,23.6311,0.0261,0.4004,34.65,43780.0,1745.05,2.2634,30.53,2918.75,9300.75,80742.35,99.371,330.0,227.0,6.735,498.75,321.25,107.05,1.2333,1.1433,-94.2
2020-05-20,5.6933,25.3,1.098,1.2245,107.53,23.1982,0.0264,0.3983,35.75,43820.0,1748.18,2.1638,27.99,2968.5,9485.5,81319.45,99.124,317.0,210.0,6.84,513.75,319.5,105.65,1.2412,1.1575,-92.3
2020-05-21,5.5536,28.0,1.095,1.2223,107.61,22.865,0.0259,0.4023,36.06,44290.0,1727.0,2.0482,29.53,2937.0,9355.75,83027.09,99.37,299.0,197.0,6.49,516.0,317.75,104.75,1.2074,1.1253,-81.5
2020-05-22,5.5321,28.0,1.0901,1.2173,107.64,22.7324,0.0144,0.396,35.13,43770.0,1734.68,2.0853,28.16,2953.0,9406.25,82173.21,99.863,310.0,201.0,6.385,508.75,318.0,103.6,1.1881,1.1104,-81.2
2020-05-25,5.4452,,1.0898,1.2191,107.71,22.543,0.0153,0.396,35.53,43590.0,1731.95,2.0989,,,,85663.48,99.863,311.0,201.0,6.47,,,,1.1881,1.112,
2020-05-26,5.3502,23.35,1.0982,1.2334,107.54,22.1982,0.0266,0.434,36.17,43880.0,1710.58,2.0524,28.01,2994.5,9406.5,85468.91,98.908,277.0,177.0,6.15,506.75,319.0,105.1,1.1887,1.1178,-79.2
2020-05-27,5.2728,25.05,1.1006,1.2261,107.72,22.3344,0.0314,0.41,34.74,43940.0,1709.47,2.0987,27.62,3035.5,9432.5,87946.25,99.062,272.0,169.0,6.4125,504.5,320.5,102.5,1.2027,1.1392,-75.3
2020-05-28,5.409,21.1,1.1077,1.2321,107.65,22.2014,0.0288,0.4209,35.29,43780.0,1718.33,1.9874,28.59,3038.0,9460.25,86949.09,98.383,272.0,172.0,6.555,514.5,327.5,99.1,1.2489,1.1779,-55.7
2020-05-29,5.3363,19.35,1.1101,1.2343,107.83,22.1761,0.0173,0.3875,35.33,43940.0,1730.27,1.8307,27.51,3042.0,9560.25,87402.59,98.344,295.0,186.0,6.4175,520.75,325.75,96.3,1.2258,1.1432,-55.1
2020-06-01,5.3663,19.4,1.1136,1.2492,107.59,22.0304,0.0194,0.3876,38.32,44510.0,1739.55,1.858,28.23,3054.0,9595.0,88620.1,97.83,275.0,171.0,6.3875,515.25,323.25,98.3,1.2475,1.1818,-54.7
2020-06-02,5.2026,20.4,1.117,1.2551,108.68,21.7856,0.0197,0.409,39.57,44700.0,1727.7,1.8721,26.84,3077.0,9647.75,91046.38,97.673,251.0,152.0,6.59,508.0,324.25,98.2,1.2357,1.1748,-53.9
2020-06-03,5.065,16.5,1.1233,1.2575,108.9,21.7685,0.035,0.4659,39.79,44960.0,1699.67,1.8468,25.66,3117.75,9684.75,93002.14,97.276,216.0,133.0,7.0575,512.0,324.0,99.1,1.2616,1.1989,8.0
2020-06-04,5.1181,16.0,1.1338,1.2597,109.15,21.9168,0.0455,0.5404,39.99,44830.0,1714.01,1.8169,25.81,3110.5,9626.25,93828.61,96.677,224.0,135.0,6.9,523.75,329.0,98.15,1.2755,1.2115,8.3
2020-06-05,4.9619,16.5,1.1292,1.2668,109.59,21.5797,0.0691,0.6057,42.3,45090.0,1685.06,1.796,24.52,3186.75,9808.5,94637.06,96.937,202.0,123.0,6.795,515.25,331.25,98.9,1.3209,1.2582,66.3
2020-06-08,4.8201,14.35,1.1294,1.2724,108.43,21.5004,0.0701,0.5872,40.8,45790.0,1698.53,1.7928,25.81,3227.5,9884.75,97644.67,96.618,209.0,128.0,6.99,511.5,333.75,98.9,1.325,1.282,69.7
2020-06-09,4.901,18.5,1.134,1.2728,107.76,21.9144,0.0579,0.5488,41.18,46330.0,1715.33,1.7268,27.57,3205.5,9951.0,96746.55,96.324,223.0,138.0,7.33,504.5,327.5,97.8,1.2816,1.2433,69.6
2020-06-10,4.975,17.05,1.1374,1.2747,107.12,21.8453,0.0322,0.4569,41.73,46830.0,1738.7,1.6541,27.57,3186.0,10087.25,94685.98,95.959,228.0,147.0,7.65,506.25,326.25,96.75,1.29,1.2597,65.1
2020-06-11,,17.45,1.1299,1.2602,106.87,22.7679,0.0419,0.3906,38.55,47300.0,1727.7,1.6848,40.79,3010.25,9616.75,,96.733,259.0,174.0,8.1125,499.25,329.75,96.0,1.2618,1.2069,74.7
2020-06-12,5.0497,18.35,1.1256,1.254,107.38,22.263,0.0437,0.426,38.73,46890.0,1730.75,1.6862,36.09,3034.75,9645.0,92795.27,97.319,263.0,164.0,8.11,502.0,330.0,95.2,1.2504,1.2032,82.2
2020-06-15,5.1564,18.3,1.1323,1.2605,107.33,22.2052,0.0443,0.4437,39.72,47050.0,1725.16,1.7475,34.4,3073.0,9800.5,92375.52,96.706,276.0,172.0,7.785,504.75,329.25,94.0,1.2676,1.2296,101.5
2020-06-16,5.2445,18.5,1.1264,1.2573,107.32,22.3228,0.0463,0.4679,40.96,46770.0,1726.53,1.7533,33.67,3128.75,9972.5,93531.17,96.958,243.0,143.0,7.8425,496.0,329.0,93.65,1.3034,1.2634,119.3
2020-06-17,5.2284,20.75,1.1244,1.2555,107.01,22.3536,0.0403,0.4433,40.71,46780.0,1726.95,1.7214,33.47,3118.0,9994.5,95547.29,97.158,263.0,154.0,7.705,488.75,330.25,96.25,1.2896,1.2476,113.4
2020-06-18,5.3781,19.0,1.1205,1.2424,106.97,22.7534,0.0395,0.423,41.51,46900.0,1722.93,1.6004,32.94,3109.0,9995.75,96125.24,97.421,266.0,155.0,7.4475,483.5,331.0,94.6,1.3027,1.2638,126.7
2020-06-19,5.3114,20.5,1.1178,1.235,106.87,22.633,0.0293,0.4038,42.19,47320.0,1743.87,1.6528,35.12,3161.26,10120.84,96572.1,97.623,260.0,148.0,7.2425,481.25,332.5,93.75,1.3225,1.2894,128.6
2020-06-22,5.2544,18.2,1.1261,1.2469,106.91,22.5125,0.0264,0.424,43.08,47580.0,1754.43,1.5977,31.77,3110.75,10124.75,95335.96,97.039,262.0,155.0,7.3325,485.0,328.25,95.95,1.359,1.3336,145.4
2020-06-23,5.1544,14.0,1.1308,1.252,106.52,22.4257,0.0256,0.4316,42.63,47770.0,1768.41,1.591,31.37,3118.5,10196.0,95975.16,96.646,249.0,148.0,7.5675,486.0,325.0,96.25,1.3827,1.3624,155.7
2020-06-24,5.3476,14.35,1.1251,1.2419,107.04,22.7952,0.0257,0.401,40.31,47910.0,1761.17,1.5289,33.84,3049.0,10010.75,94377.36,97.148,267.0,160.0,7.6975,481.25,324.25,96.65,1.3503,1.3186,157.1
2020-06-25,5.3627,10.5,1.1218,1.2419,107.19,22.6599,0.0258,0.406,41.05,,1763.79,1.5596,32.22,3070.75,10088.25,95983.09,97.429,267.0,162.0,7.25,486.75,317.25,94.85,1.3541,1.3309,168.2
2020-06-26,5.4859,15.3,1.1219,1.2336,107.22,23.052,0.0105,0.3583,41.02,,1771.29,1.7457,34.73,3007.0,9865.5,93834.49,97.433,270.0,165.0,7.055,474.0,317.0,95.65,1.3396,1.3166,162.1
2020-06-29,5.4045,17.65,1.1242,1.2298,107.58,23.0767,0.0,0.3424,41.71,48500.0,1772.82,1.6826,31.78,3047.75,9973.75,95735.35,97.536,264.0,163.0,7.3325,485.5,326.25,98.65,1.3339,1.3282,167.4
2020-06-30,5.4676,16.65,1.1234,1.2401,107.93,22.9924,0.0026,0.379,41.15,48690.0,1780.96,1.8082,30.43,3090.25,10147.25,95055.82,97.391,255.0,159.0,7.1175,490.0,338.5,100.05,1.3382,1.3387,181.2
2020-07-01,5.3198,17.7,1.1251,1.2475,107.47,22.6985,0.0085,0.3914,42.03,49290.0,1770.09,1.7877,28.62,3103.0,10268.75,96203.2,97.196,240.0,142.0,6.8575,498.75,348.25,103.05,1.3506,1.3603,184.7
2020-07-02,5.3622,19.5,1.1239,1.2468,107.5,22.4766,0.0061,0.383,43.14,49390.0,1775.38,1.8332,27.68,3129.0,10355.75,96234.96,97.317,226.0,138.0,6.635,490.0,342.5,102.25,1.3754,1.3953,188.1
2020-07-03,5.3157,19.2,1.1248,1.2483,107.51,22.3871,0.0057,0.399,42.8,49200.0,1775.95,1.8377,,,,96764.85,97.172,230.0,110.372,6.365,,,,1.3754,1.3949,188.9
2020-07-06,5.3576,20.3,1.1309,1.2492,107.35,22.3557,0.0083,0.3886,43.1,49090.0,1784.68,1.9163,27.94,3172.0,10598.5,98937.16,96.725,220.0,128.0,6.8375,489.5,346.5,97.2,1.4085,1.4437,213.6
2020-07-07,5.3814,19.3,1.1274,1.2542,107.52,22.8564,0.0096,0.3511,43.08,49520.0,1794.86,1.7562,29.43,3136.5,10532.25,97761.04,96.881,228.0,140.0,6.66,492.25,345.0,99.25,1.37,1.4166,221.3
2020-07-08,5.3386,18.75,1.133,1.261,107.26,22.6641,0.0071,0.3799,43.29,49800.0,1808.89,1.6515,28.08,3163.5,10662.25,99769.88,96.428,232.0,144.0,6.5375,517.5,348.25,98.95,1.355,1.4017,222.0
2020-07-09,5.3435,17.15,1.1285,1.2606,107.2,22.6211,-0.001,0.337,42.35,50530.0,1803.55,1.6227,29.26,3141.0,10727.5,99160.33,96.7,235.0,146.0,6.6175,526.25,351.25,97.7,1.3334,1.379,224.1
2020-07-10,5.3254,17.05,1.13,1.2622,106.93,22.4445,0.0028,0.3742,43.24,50540.0,1798.7,1.6371,27.29,3178.5,10837.25,100031.8,96.652,242.0,153.0,6.4825,535.75,340.5,96.15,1.3404,1.3924,225.9
2020-07-13,5.4061,18.4,1.1344,1.2555,107.29,22.7615,0.0032,0.3397,42.72,52910.0,1802.76,1.65,32.19,3148.25,10600.0,98697.06,96.464,235.0,147.0,6.8525,524.75,334.0,97.4,1.3547,1.4062,236.3
2020-07-14,5.3685,19.75,1.14,1.2553,107.24,22.4465,0.0064,0.3428,42.9,52130.0,1809.36,1.7044,29.52,3183.5,10646.25,100440.2,96.259,243.0,156.0,6.9225,524.75,334.75,96.7,1.3579,1.4099,243.4
2020-07-15,5.3705,18.75,1.1412,1.2587,106.94,22.3248,0.0082,0.3521,43.79,52410.0,1810.29,1.66,27.76,3219.5,10683.25,101790.5,96.081,235.0,150.0,6.8675,550.75,326.25,95.95,1.3587,1.3995,256.9
2020-07-16,5.3315,18.25,1.1384,1.2553,107.27,22.4465,0.0025,0.3411,43.37,51280.0,1797.16,1.6606,28.0,3194.5,10511.75,100553.3,96.346,240.0,156.0,6.365,535.25,330.25,97.1,1.3687,1.4062,270.8
2020-07-17,5.3862,20.5,1.1428,1.2568,107.02,22.5485,0.0099,0.358,43.14,51430.0,1810.42,1.6956,25.68,3214.0,10622.5,102888.3,95.942,231.0,152.0,6.595,534.75,333.0,101.05,1.3984,1.4469,259.1
2020-07-20,5.3335,19.25,1.1448,1.2661,107.27,22.4921,0.0075,0.335,43.28,51400.0,1817.77,1.6284,24.46,3245.25,10951.0,104426.4,95.832,224.0,143.0,6.3475,522.0,328.25,98.5,1.396,1.4471,250.7
2020-07-21,5.1733,16.95,1.1527,1.2731,106.8,22.3393,0.0056,0.3282,44.32,51870.0,1841.91,1.594,24.84,3251.25,10851.0,104309.7,95.117,210.0,130.0,6.525,527.75,322.75,100.5,1.4107,1.4743,246.5
2020-07-22,5.1184,17.05,1.157,1.2734,107.15,22.3677,0.0082,0.3273,44.29,52410.0,1871.41,1.5453,24.32,3265.5,10804.25,104289.6,94.988,207.0,130.0,6.79,534.5,327.5,108.35,1.4107,1.4766,239.9
2020-07-23,5.2142,16.9,1.1596,1.2741,106.86,22.5184,0.0085,0.315,43.31,51750.0,1887.44,1.513,26.08,3227.5,10548.25,102293.3,94.692,218.0,132.0,6.745,529.5,328.0,107.5,1.3955,1.4454,236.1
2020-07-24,5.2324,18.0,1.1656,1.2794,106.14,22.2828,0.009,0.328,43.34,51770.0,1902.02,1.4983,25.84,3204.0,10459.0,102381.6,94.435,225.0,141.0,6.9925,539.5,326.25,108.4,1.4133,1.5018,236.2
2020-07-27,5.1506,17.0,1.1752,1.2882,105.37,21.9229,0.0135,0.351,43.41,51680.0,1942.24,1.5284,24.74,3232.25,10675.25,104477.1,93.668,222.0,141.0,8.1675,527.75,325.0,110.4,1.4336,1.5175,238.5
2020-07-28,5.157,15.25,1.1716,1.2932,105.09,21.9368,0.0116,0.3193,43.22,51760.0,1958.43,1.525,25.44,3213.0,10540.0,104109.1,93.696,226.0,145.0,7.8125,523.5,320.0,109.65,1.4212,1.504,236.2
2020-07-29,5.1695,14.35,1.1792,1.2997,104.92,21.9737,0.0106,0.3143,43.75,51760.0,1970.79,1.5015,24.1,3252.5,10674.25,105605.2,93.453,220.0,141.0,7.865,532.75,315.5,111.6,1.4495,1.531,230.0
2020-07-30,5.1552,15.4,1.1847,1.3096,104.73,22.0237,0.0028,0.2903,42.94,51810.0,1956.64,1.4383,24.76,3248.75,10794.0,105008.7,93.021,224.0,146.0,7.8525,529.5,315.75,115.35,1.4263,1.5229,247.1
2020-07-31,5.221,13.5,1.1778,1.3085,105.83,22.2765,-0.0092,0.2695,43.3,51670.0,1975.86,1.5014,24.46,3263.5,10890.5,102912.2,93.349,216.0,142.0,7.81,531.25,316.0,118.95,1.4614,1.5545,246.8
2020-08-03,5.322,16.0,1.1762,1.3075,105.95,22.6285,0.0018,0.3033,44.15,50950.0,1976.98,1.4969,24.28,3288.5,11044.25,102830.0,93.542,217.0,143.0,7.92,521.0,317.5,117.9,1.478,1.5831,225.4
2020-08-04,5.2865,15.25,1.1803,1.3071,105.72,22.6701,-0.0044,0.2612,44.43,51590.0,2019.21,1.5217,23.76,3300.0,11086.0,101215.9,93.382,223.0,145.0,7.81,508.25,308.25,121.05,1.4622,1.5714,227.9
2020-08-05,5.2936,15.8,1.1863,1.3114,105.6,22.3728,0.0083,0.3028,45.17,51330.0,2038.12,1.5104,22.99,3316.0,11091.75,102801.8,92.868,216.0,138.0,8.435,510.75,311.0,121.55,1.4954,1.6161,218.9
2020-08-06,5.3325,18.32,1.1877,1.3143,105.55,22.3989,0.0099,0.298,45.09,51390.0,2063.54,1.4625,22.65,3344.25,11261.25,104125.6,92.788,221.0,135.0,7.9025,501.25,311.25,117.0,1.4976,1.6197,221.9
2020-08-07,5.4384,17.1,1.1787,1.3052,105.92,22.3747,0.0217,0.328,44.4,51320.0,2035.55,1.5144,22.21,3344.75,11122.75,102775.5,93.435,214.0,132.5,7.4275,495.5,307.75,115.45,1.4985,1.6192,223.0
2020-08-10,5.4813,17.9,1.1738,1.3073,105.96,22.4462,0.0254,0.352,44.99,50190.0,2027.34,1.5392,22.13,3352.75,11072.0,103444.5,93.582,212.0,132.0,7.11,491.0,310.5,112.6,1.5112,1.6094,225.5
2020-08-11,5.3813,15.7,1.174,1.3048,106.49,22.4003,0.0362,0.4013,44.5,50630.0,1911.89,1.4931,24.03,3330.0,10878.5,102174.4,93.628,205.0,126.0,7.17,495.0,311.5,111.35,1.5302,1.6263,225.2
2020-08-12,5.4307,16.75,1.1784,1.3034,106.91,22.3548,0.0404,0.428,45.43,49900.0,1915.83,1.4165,22.28,3370.0,11126.0,102117.8,93.443,210.0,127.5,7.4,491.25,314.5,112.05,1.5634,1.6659,249.1
2020-08-13,5.3702,15.92,1.1814,1.3067,106.93,22.1672,0.0394,0.4581,44.96,50420.0,1953.71,1.453,22.13,3367.75,11175.25,100460.6,93.335,216.0,132.0,7.605,496.75,325.25,116.2,1.5568,1.676,250.3
2020-08-14,5.4231,15.9,1.1842,1.3086,106.6,21.9801,0.0386,0.4648,44.8,49900.0,1945.12,1.4106,22.05,3361.5,11133.75,101353.5,93.096,227.0,137.0,7.44,500.0,324.5,114.7,1.528,1.6552,253.3
2020-08-17,5.5112,16.0,1.187,1.3103,106.0,22.1987,0.0369,0.4363,45.37,50290.0,1985.3,1.3978,21.35,3379.75,11286.75,99595.41,92.851,227.5,134.0,7.705,516.5,331.0,115.55,1.532,1.6588,239.3
2020-08-18,5.4679,16.31,1.1931,1.3239,105.41,22.1681,0.0298,0.4133,45.46,51030.0,2002.44,1.3802,21.51,3387.0,11409.25,102065.4,92.271,224.5,132.5,8.1925,507.5,327.0,119.3,1.5863,1.6979,253.1
2020-08-19,5.5573,16.9,1.1838,1.3098,106.12,22.109,0.03,0.4298,45.37,51940.0,1928.98,1.3896,22.54,3372.75,11332.0,100853.7,92.887,222.5,126.5,8.0725,512.0,325.0,118.45,1.5614,1.6655,249.6
2020-08-20,5.559,17.2,1.186,1.3214,105.8,22.0759,0.0286,0.4132,44.9,52230.0,1947.26,1.4428,22.72,3380.75,11477.25,101467.9,92.793,233.5,209.869,7.775,519.5,324.5,118.55,1.5161,1.627,242.7
2020-08-21,5.6202,21.61,1.1797,1.309,105.8,21.9749,0.0283,0.3978,44.35,51920.0,1940.48,1.5023,22.54,3392.5,11562.0,101521.3,93.247,225.0,127.0,7.63,527.25,327.0,120.1,1.5348,1.6419,254.6
2020-08-24,5.6111,19.65,1.1788,1.3063,105.98,21.9985,0.0304,0.4083,45.13,51240.0,1928.88,1.4867,22.37,3427.5,11636.25,102298.0,93.298,219.0,124.0,7.79,520.75,331.75,120.25,1.5656,1.6789,236.7
2020-08-25,5.5088,18.25,1.1835,1.3152,106.39,21.9135,0.0361,0.4518,45.86,51090.0,1928.18,1.4762,22.03,3443.0,11726.25,102117.6,93.019,217.5,123.5,7.56,527.25,340.75,123.2,1.595,1.7039,235.3
2020-08-26,5.6118,15.0,1.183,1.321,105.99,21.9342,0.0396,0.462,45.64,51290.0,1954.46,1.4393,23.27,3480.25,11991.25,100627.3,93.006,222.0,123.0,7.49,532.0,340.5,122.8,1.6177,1.7299,238.1
2020-08-27,5.5697,14.14,1.1822,1.3201,106.57,22.1493,0.047,0.5195,45.09,51450.0,1929.54,1.4359,24.47,3485.25,11952.75,100623.6,93.001,224.0,125.0,7.11,542.5,344.25,122.95,1.637,1.7485,242.8
2020-08-28,5.3891,11.7,1.1903,1.3353,105.37,21.7618,0.0286,0.5013,45.05,51730.0,1964.83,1.4568,22.96,3504.5,11991.75,102142.9,92.371,214.0,120.0,7.465,539.25,346.0,127.1,1.6557,1.7776,242.5
2020-08-31,5.4945,11.05,1.1936,1.337,105.91,21.8867,0.0305,0.4785,45.28,51960.0,1967.8,1.4967,26.41,3499.0,12114.0,99369.15,92.144,217.0,118.0,7.845,544.25,348.5,129.8,1.6954,1.8049,210.8
2020-09-01,5.3969,11.75,1.1912,1.3384,105.96,21.7827,0.0298,0.449,45.58,52430.0,1970.18,1.5872,26.12,3527.0,12312.5,102167.6,92.338,204.0,111.0,7.7625,555.75,349.5,131.9,1.6747,1.7715,206.8
2020-09-02,5.3423,11.41,1.1855,1.335,106.18,21.7689,0.032,0.438,44.43,52010.0,1942.92,1.6016,26.57,3579.25,12411.5,101911.1,92.847,195.0,104.0,7.63,547.75,349.75,131.5,1.6362,1.73,193.4
2020-09-03,5.2926,14.5,1.1852,1.3281,106.19,21.6521,0.0294,0.4273,44.07,51920.0,1930.91,1.474,33.6,3461.5,11800.5,100721.4,92.739,202.0,110.0,7.615,543.25,344.5,131.6,1.6138,1.6817,193.3
