Date,USDCLP Curncy,CHN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CHNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IPSA Index,IBOV Index,DXY Curncy,CHILE CDS USD SR 5Y D14 Corp,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2021-02-01,736.75,-0.03,1.206,1.3663,104.93,20.3895,0.1073,1.0792,56.35,57830.0,1860.78,-0.17,30.24,3765.75,13236.5,4381.01,117517.57,90.98,52.5,168.0,93.0,5.9025,651.0,549.25,2.048,2.0907,60.6
2021-02-02,731.33,,1.2044,1.3668,104.98,20.136,0.1132,1.0963,57.46,57560.0,1838.03,-0.19,25.56,3818.25,13449.0,4416.95,118233.81,91.197,52.0,158.0,90.0,5.9975,644.75,543.0,2.0868,2.1379,60.5
2021-02-03,732.6,-0.06,1.2036,1.3647,105.03,20.195,0.1171,1.1374,58.46,57040.0,1834.04,-0.24,22.91,3823.5,13394.25,4401.87,119724.72,91.171,48.0,153.0,89.0,5.96,648.25,552.0,2.1138,2.1731,67.9
2021-02-04,739.6,,1.1964,1.3672,105.54,20.396,0.1112,1.1392,58.84,57630.0,1794.03,-0.24,21.77,3864.5,13547.5,4412.0,119260.82,91.529,46.0,149.5,85.5,5.9125,637.5,550.0,2.1166,2.1706,71.6
2021-02-05,737.05,-0.04,1.2046,1.3735,105.39,20.0872,0.1013,1.1635,59.34,57790.0,1814.11,-0.29,20.87,3880.25,13598.0,4449.45,120240.26,91.042,44.5,148.0,82.0,5.67,641.25,548.5,2.1321,2.1987,71.2
2021-02-08,734.07,-0.06,1.205,1.3741,105.23,20.11,0.1111,1.1705,60.56,58590.0,1830.81,-0.28,21.24,3908.0,13683.0,4487.09,119696.36,90.934,44.0,149.0,80.0,5.4775,655.75,563.75,2.1328,2.2062,72.1
2021-02-09,734.74,-0.06,1.2119,1.3817,104.59,20.0969,0.1151,1.1568,61.09,59280.0,1838.32,-0.33,21.63,3905.5,13680.25,4542.72,119471.62,90.439,46.5,157.0,84.0,5.7575,649.5,556.25,2.1334,2.2066,72.9
2021-02-10,726.18,,1.2118,1.3834,104.59,20.0429,0.1071,1.1225,61.47,60050.0,1842.89,-0.41,21.99,3903.0,13643.5,4527.66,118435.33,90.371,46.5,156.0,83.5,5.665,635.5,534.5,2.1193,2.1903,62.1
2021-02-11,724.35,,1.213,1.3816,104.75,19.964,0.1091,1.1632,61.14,,1825.51,-0.49,21.25,3912.0,13729.0,4548.2,119299.83,90.417,44.5,152.5,81.5,5.7725,633.5,541.0,2.1113,2.2036,60.2
2021-02-12,722.16,,1.212,1.3849,104.94,19.9526,0.109,1.2082,62.43,,1824.23,-0.44,19.97,3931.0,13804.75,4599.09,119428.72,90.48,44.0,153.5,80.0,5.5975,636.75,538.75,2.1419,2.2263,53.5
2021-02-15,719.37,,1.2129,1.3903,105.38,19.9642,0.109,1.2082,63.3,,1818.86,-0.37,,,,4620.12,,90.48,43.5,152.5,80.25,5.4875,,,2.1412,2.2263,48.5
2021-02-16,718.61,,1.2106,1.3903,106.04,20.1546,0.119,1.3141,63.35,,1794.47,-0.41,21.46,3927.75,13767.75,4653.07,,90.509,44.5,156.5,81.5,5.69,657.5,552.25,2.172,2.2457,48.9
2021-02-17,715.1,,1.2038,1.3857,105.87,20.2245,0.1029,1.2703,64.34,,1776.13,-0.38,21.5,3928.0,13699.75,4559.2,120355.79,90.951,46.5,161.0,85.0,5.9425,644.0,553.0,2.1446,2.2192,77.7
2021-02-18,712.53,-0.1,1.2092,1.3975,105.69,20.3087,0.1049,1.2956,63.93,62600.0,1775.67,-0.44,22.49,3909.5,13633.0,4518.64,119198.97,90.592,46.5,160.0,83.0,5.8125,662.5,550.25,2.1107,2.1745,79.8
2021-02-19,707.94,,1.2119,1.4016,105.45,20.4288,0.1048,1.3364,62.91,63390.0,1784.25,-0.5,22.05,3903.0,13576.0,4623.74,118430.53,90.364,46.0,161.5,84.0,5.6775,650.75,542.75,2.095,2.1558,79.0
2021-02-22,708.18,-0.1,1.2157,1.4063,105.08,20.732,0.1109,1.3653,65.24,67190.0,1809.67,-0.47,23.45,3873.5,13224.25,4569.34,112667.7,90.01,49.0,185.0,88.0,5.94,664.0,551.0,2.0974,2.1596,73.1
2021-02-23,707.09,-0.11,1.215,1.4113,105.25,20.5322,0.1108,1.3416,65.37,67410.0,1805.73,-0.52,23.11,3878.0,13192.0,4489.21,115227.46,90.169,48.0,180.0,89.0,6.0625,665.75,553.75,2.0983,2.1732,75.7
2021-02-24,703.58,-0.15,1.2166,1.4141,105.87,20.3775,0.123,1.3756,67.04,67650.0,1805.06,-0.54,21.34,3922.5,13302.0,4576.41,115667.78,90.176,48.0,171.5,85.0,5.8975,680.25,559.25,2.1001,2.1656,80.3
2021-02-25,713.9,-0.08,1.2175,1.4015,106.21,20.8525,0.172,1.5199,66.88,69640.0,1770.56,-0.27,28.89,3828.0,12831.75,4574.43,112256.36,90.134,50.5,185.5,92.5,6.865,671.75,554.75,2.1099,2.1326,85.0
2021-02-26,725.38,-0.08,1.2075,1.3933,106.57,20.8554,0.127,1.4049,66.13,68770.0,1734.04,-0.37,27.95,3809.2,12911.0,4573.37,110035.17,90.879,55.5,197.0,109.0,6.765,655.0,555.5,2.1022,2.1489,86.5
2021-03-01,722.15,-0.13,1.2049,1.3925,106.76,20.6568,0.1191,1.417,63.69,67440.0,1725.04,-0.47,23.35,3898.8,13279.75,4637.54,110334.83,91.039,51.0,184.5,97.5,6.225,643.75,547.5,2.0992,2.16,92.2
2021-03-02,731.61,-0.1,1.2091,1.3955,106.69,20.606,0.1211,1.3914,62.7,66310.0,1738.36,-0.41,24.1,3867.6,13055.25,4720.09,111539.8,90.785,53.5,199.0,104.5,6.11,663.25,560.75,2.1097,2.197,91.1
2021-03-03,728.37,-0.09,1.2063,1.3954,107.01,20.9453,0.1407,1.4808,64.07,67730.0,1711.23,-0.35,26.67,3816.7,12681.75,4787.45,111183.95,90.947,55.0,200.5,106.5,6.0475,652.0,550.25,2.1412,2.2218,83.1
2021-03-04,725.95,-0.1,1.1969,1.3895,107.98,21.1255,0.1447,1.564,66.74,66950.0,1697.52,-0.35,28.57,3765.6,12455.0,4700.57,112690.17,91.631,55.0,188.0,107.0,6.3825,649.75,546.25,2.148,2.2085,85.8
2021-03-05,736.99,-0.09,1.1915,1.3841,108.31,21.3127,0.1369,1.5661,69.36,65120.0,1700.64,-0.4,24.66,3839.0,12663.75,4713.73,115202.23,91.977,59.0,200.0,114.0,6.3375,654.0,562.0,2.1823,2.235,85.8
2021-03-08,734.7,-0.08,1.1847,1.3824,108.89,21.4932,0.1626,1.5907,68.24,66240.0,1683.54,-0.38,25.47,3819.3,12297.25,4712.95,110611.58,92.313,59.5,201.0,115.0,6.6425,646.5,565.0,2.1669,2.2132,82.6
2021-03-09,735.1,-0.09,1.1901,1.3892,108.48,21.1914,0.1607,1.5263,67.52,66570.0,1716.1,-0.39,24.03,3873.3,12788.75,4838.18,111330.62,91.958,58.5,214.0,113.0,6.4975,656.5,562.0,2.1877,2.2215,80.0
2021-03-10,726.17,-0.09,1.1929,1.3932,108.38,20.8983,0.1528,1.5178,67.9,65500.0,1726.71,-0.44,22.56,3896.5,12749.25,4888.55,112776.49,91.823,59.0,217.0,113.5,6.45,650.75,547.75,2.2323,2.2719,72.5
2021-03-11,715.48,,1.1986,1.3991,108.51,20.6053,0.1389,1.537,69.63,65970.0,1722.6,-0.51,21.91,3936.7,13048.25,4881.1,114983.76,91.42,52.0,197.0,95.5,6.1125,636.25,555.0,2.235,2.2883,71.3
2021-03-12,721.74,,1.1953,1.3924,109.03,20.6931,0.147,1.6247,69.22,66620.0,1727.11,-0.47,20.69,3942.2,12933.5,4893.23,114160.4,91.679,51.0,200.5,101.5,6.355,631.75,549.25,2.229,2.2765,78.5
2021-03-15,723.5,-0.1,1.1929,1.39,109.13,20.6488,0.151,1.6055,68.88,67400.0,1731.67,-0.36,20.03,3967.6,13078.5,4913.78,114850.74,91.833,51.5,203.5,103.5,6.4225,645.0,549.5,2.2316,2.2744,79.0
2021-03-16,728.65,,1.1903,1.3891,109.0,20.6104,0.149,1.6179,68.39,67270.0,1731.4,-0.32,19.79,3962.4,13151.5,4905.05,114018.78,91.865,51.0,199.0,101.0,6.4325,647.0,554.25,2.2631,2.3037,41.6
2021-03-17,729.36,-0.05,1.1979,1.3966,108.84,20.4002,0.133,1.6427,68.0,66430.0,1745.33,-0.23,19.23,3974.0,13201.5,4909.4,116549.44,91.442,52.5,203.5,104.5,6.0325,640.0,558.0,2.2636,2.3089,31.3
2021-03-18,718.72,-0.05,1.1915,1.3925,108.89,20.4855,0.1531,1.7082,63.28,67020.0,1736.42,-0.19,21.58,3916.4,12795.5,4878.67,114835.43,91.862,50.0,194.5,97.5,5.9825,630.5,546.5,2.2569,2.2957,41.0
2021-03-19,716.33,-0.05,1.1904,1.3872,108.88,20.5061,0.1492,1.721,64.53,66480.0,1745.23,-0.22,20.95,3912.62,12808.76,4854.92,116221.58,91.919,50.0,192.0,96.0,5.895,627.0,557.75,2.2777,2.3076,41.0
2021-03-22,716.74,-0.05,1.1933,1.3864,108.85,20.5778,0.1472,1.6946,64.62,66770.0,1739.03,-0.19,18.88,3930.0,13071.75,4831.62,114978.86,91.742,56.0,201.5,105.5,6.025,627.25,549.0,2.2928,2.3221,40.9
2021-03-23,723.17,,1.1849,1.3752,108.59,20.8474,0.1452,1.6206,60.79,66940.0,1727.07,-0.14,20.3,3899.8,13006.25,4802.9,113261.8,92.336,56.5,200.5,102.5,6.21,634.75,551.25,2.2848,2.2991,30.7
2021-03-24,726.5,-0.02,1.1813,1.3686,108.73,20.9418,0.1465,1.6084,64.41,66290.0,1734.69,-0.11,21.2,3880.8,12794.0,4842.26,112064.19,92.528,56.5,208.5,106.5,6.15,624.75,553.25,2.2815,2.3126,22.1
2021-03-25,727.21,-0.02,1.1764,1.3734,109.19,20.6772,0.1367,1.6332,61.95,65480.0,1726.93,-0.14,19.81,3900.5,12770.5,4767.79,113749.9,92.848,59.0,220.0,112.0,6.09,612.5,546.5,2.2833,2.3208,24.1
2021-03-26,729.7,,1.1794,1.3789,109.64,20.5834,0.1387,1.676,64.57,65710.0,1732.52,-0.1,18.86,3964.8,12966.75,4854.42,114780.62,92.766,60.0,220.0,110.5,5.81,613.25,552.5,2.3224,2.359,24.4
2021-03-29,731.3,,1.1765,1.3762,109.81,20.6211,0.1407,1.7081,64.98,66270.0,1712.2,-0.1,20.74,3958.9,12944.5,4916.69,115418.72,92.944,58.5,226.5,115.5,5.975,616.75,546.75,2.3267,2.3654,20.6
2021-03-30,730.22,-0.05,1.1717,1.374,110.36,20.583,0.1465,1.7029,64.14,66240.0,1685.2,-0.18,19.61,3947.7,12878.25,4928.15,116849.67,93.297,60.0,230.5,117.5,6.115,601.75,539.25,2.3091,2.3472,28.3
2021-03-31,719.04,,1.173,1.3783,110.72,20.4325,0.1603,1.7404,63.54,65430.0,1707.71,-0.23,19.4,3967.4,13089.75,4898.09,116633.72,93.232,58.5,224.5,114.5,5.72,618.0,564.25,2.3196,2.3741,28.1
2021-04-01,717.57,-0.02,1.1777,1.3833,110.62,20.295,0.1585,1.6699,64.86,65400.0,1729.31,-0.17,17.33,4009.9,13316.0,4885.26,115253.31,92.929,57.5,224.0,109.0,5.55,611.0,559.75,2.2755,2.3534,36.5
2021-04-02,,,1.1759,1.3832,110.69,20.3109,0.1862,1.7216,,66090.0,1728.87,-0.2,,4009.9,13316.0,,,93.022,58.0,226.0,109.0,5.5475,611.0,559.75,2.3009,2.371,
2021-04-05,720.59,-0.01,1.1813,1.39,110.18,20.3365,0.1664,1.7003,62.15,,1728.27,-0.12,17.91,4067.7,13585.5,4871.17,117518.44,92.595,57.0,223.0,106.5,5.905,618.0,553.25,2.2784,2.3543,40.6
2021-04-06,717.2,0.0,1.1876,1.3824,109.75,20.1635,0.1566,1.656,62.74,67090.0,1743.27,-0.06,18.12,4064.0,13570.0,4860.65,117498.87,92.335,55.5,218.5,104.0,6.075,615.5,554.25,2.2363,2.3166,39.1
2021-04-07,713.2,,1.1868,1.3737,109.85,20.2062,0.1527,1.6739,63.16,66880.0,1737.72,-0.02,17.16,4069.9,13604.75,4859.07,117623.58,92.455,55.0,223.5,105.0,6.095,616.25,560.5,2.2456,2.3432,38.7
2021-04-08,708.4,0.0,1.1914,1.3735,109.26,20.0956,0.1488,1.6192,63.2,66530.0,1755.84,0.01,16.95,4089.0,13747.75,4910.19,118313.23,92.059,56.5,220.5,106.5,5.705,628.75,579.75,2.2009,2.3157,37.8
2021-04-09,711.68,0.0,1.1899,1.3707,109.67,20.1612,0.1548,1.6585,62.95,66680.0,1743.88,-0.01,16.69,4119.5,13829.5,4958.04,117669.9,92.163,56.5,223.0,106.0,5.615,638.75,577.25,2.2058,2.325,37.2
2021-04-12,712.1,0.0,1.1911,1.3741,109.38,20.1462,0.1668,1.6657,63.28,65750.0,1732.76,-0.05,16.91,4120.3,13808.75,4950.06,118811.74,92.138,57.5,221.5,104.5,5.575,628.0,569.0,2.2202,2.3362,35.4
2021-04-13,708.42,0.0,1.1948,1.375,109.06,20.0947,0.1589,1.6145,63.67,65690.0,1745.51,-0.05,16.65,4132.8,13975.75,4901.91,119297.13,91.852,57.0,221.0,105.0,5.6675,629.75,580.0,2.2184,2.3263,39.7
2021-04-14,708.19,,1.198,1.3779,108.93,20.0711,0.161,1.6323,66.58,66020.0,1736.43,0.03,16.99,4117.9,13798.75,4927.08,120294.68,91.69,53.0,216.5,98.5,5.6225,648.0,594.0,2.2354,2.3483,37.8
2021-04-15,700.58,,1.1967,1.3787,108.76,19.9389,0.159,1.5759,66.94,67030.0,1763.95,0.03,16.57,4162.4,14014.0,4942.16,120700.67,91.671,51.5,211.0,95.0,5.5525,653.75,590.0,2.2455,2.3428,39.6
2021-04-16,704.03,,1.1983,1.3832,108.8,19.9192,0.1612,1.5798,66.77,68680.0,1776.51,0.08,16.25,4176.3,14029.5,4988.17,121113.93,91.556,49.0,200.0,89.5,5.4375,652.5,585.5,2.2598,2.3703,41.2
2021-04-19,701.65,,1.2037,1.3986,108.17,19.8176,0.1572,1.6047,67.05,68510.0,1771.43,0.06,17.29,4155.5,13897.25,4970.29,120933.78,91.069,50.0,199.0,90.0,5.83,652.25,592.0,2.2519,2.3545,35.5
2021-04-20,696.88,,1.2036,1.3937,108.11,19.9717,0.1492,1.5589,66.57,69190.0,1778.75,0.08,18.68,4126.6,13794.25,4975.8,120061.99,91.241,53.0,202.0,96.0,5.8925,659.75,606.5,2.2236,2.3308,31.6
2021-04-21,696.8,,1.2035,1.3931,108.08,19.9027,0.1472,1.5555,65.32,68730.0,1793.79,0.19,17.5,4164.8,13919.25,4932.18,,91.155,51.0,196.5,94.5,5.8175,673.25,625.5,2.24,2.3341,28.9
2021-04-22,706.67,,1.2015,1.3839,107.97,19.9315,0.1472,1.538,65.4,69000.0,1783.94,0.24,18.71,4127.7,13750.25,4843.82,119371.48,91.333,52.5,193.0,94.0,5.505,710.25,650.5,2.237,2.3321,28.3
2021-04-23,712.05,,1.2097,1.3876,107.88,19.8257,0.1575,1.5577,66.11,69210.0,1777.2,0.19,17.33,4171.5,13927.0,4839.14,120530.06,90.859,100.138,192.5,93.5,5.42,710.25,655.5,2.2441,2.3389,43.8
2021-04-26,705.52,,1.2086,1.3899,108.08,19.8735,0.1677,1.5667,65.65,70780.0,1781.38,0.25,17.64,4179.4,14011.5,4864.86,120594.61,90.807,52.0,191.0,93.0,5.415,739.5,680.5,2.2624,2.3627,38.4
2021-04-27,702.33,0.01,1.2091,1.3913,108.7,20.055,0.1798,1.6216,66.42,71910.0,1776.6,0.26,17.56,4178.9,13953.0,4748.52,119388.37,90.909,53.5,193.5,96.0,5.3025,733.75,695.5,2.3049,2.4085,44.2
2021-04-28,697.77,0.01,1.2126,1.3935,108.6,19.9128,0.1641,1.6094,67.27,71310.0,1781.68,0.25,17.28,4176.3,13892.25,4586.27,121052.52,90.609,100.555,195.5,100.555,5.305,725.25,686.25,2.3147,2.4247,43.3
2021-04-29,705.78,0.01,1.2121,1.3944,108.93,20.0491,0.1622,1.6343,68.56,72290.0,1772.18,0.22,17.61,4203.4,13953.5,4542.55,120065.75,90.614,51.5,191.5,94.0,5.155,737.5,702.0,2.3042,2.4258,38.9
2021-04-30,710.35,0.04,1.202,1.3822,109.31,20.2462,0.1584,1.6259,67.25,71760.0,1769.13,0.19,18.61,4174.4,13850.0,4472.84,118893.84,91.28,52.5,191.5,94.0,5.3,742.5,740.0,2.2772,2.4063,42.0
2021-05-03,703.88,0.05,1.2064,1.3911,109.07,20.1624,0.1585,1.5976,67.56,,1792.88,0.2,18.31,4185.8,13790.0,4589.24,119209.48,90.945,53.5,193.5,97.5,5.4525,725.5,732.25,2.2846,2.4258,23.8
2021-05-04,701.8,0.05,1.2014,1.3887,109.33,20.203,0.1585,1.5924,68.88,,1779.06,0.2,19.48,4158.3,13536.0,4648.82,117712.0,91.288,55.0,195.0,100.0,5.41,737.0,744.75,2.2821,2.4296,22.8
2021-05-05,704.75,0.05,1.2005,1.3905,109.21,20.2577,0.1506,1.566,68.96,,1786.87,0.16,19.15,4159.9,13491.0,4704.25,119564.44,91.308,55.0,191.0,98.0,5.46,755.75,753.25,2.3166,2.4728,22.2
2021-05-06,699.32,0.05,1.2065,1.3889,109.09,20.1181,0.1527,1.5696,68.09,72840.0,1815.22,0.14,18.39,4194.2,13597.75,4630.72,119920.61,90.951,55.0,186.0,97.5,5.585,764.25,759.5,2.2965,2.4567,22.3
2021-05-07,694.92,0.05,1.2166,1.3984,108.6,19.9173,0.1448,1.5771,68.28,74170.0,1831.24,0.2,16.69,4225.2,13709.75,4618.8,122038.11,90.233,51.0,174.0,92.0,5.765,773.5,772.75,2.3327,2.5055,19.2
2021-05-10,694.78,0.04,1.2129,1.4118,108.81,19.9451,0.1528,1.602,68.32,76840.0,1836.07,0.18,19.66,4183.4,13356.75,4594.6,121909.03,90.212,50.5,171.5,91.0,5.93,742.5,748.0,2.3553,2.531,20.7
2021-05-11,702.9,0.06,1.2148,1.4142,108.62,19.9603,0.1588,1.6217,68.55,75630.0,1837.47,0.18,21.84,4146.2,13346.0,4540.8,122964.01,90.141,53.0,176.0,95.0,6.1,759.75,759.5,2.3692,2.5401,19.4
2021-05-12,707.33,0.08,1.2072,1.4054,109.67,20.1656,0.1629,1.6916,69.32,76240.0,1815.69,0.19,27.59,4058.7,12998.5,4485.58,119710.03,90.713,54.0,177.5,96.5,6.07,754.75,757.5,2.391,2.5625,48.5
2021-05-13,707.93,0.06,1.2081,1.4052,109.47,19.9369,0.1529,1.6574,67.05,75700.0,1826.72,0.3,23.13,4107.1,13100.25,4443.64,120705.91,90.752,54.5,178.0,95.0,5.705,726.5,719.0,2.3936,2.537,44.0
2021-05-14,700.43,0.09,1.2141,1.4097,109.35,19.8654,0.147,1.6284,68.71,74480.0,1843.43,0.42,18.81,4168.9,13387.0,4574.69,121880.82,90.321,53.5,175.5,92.5,5.5725,727.25,685.0,2.4028,2.5387,23.9
2021-05-17,716.75,0.06,1.2152,1.4134,109.21,19.7833,0.1531,1.6488,69.46,74400.0,1866.9,0.55,19.72,4157.8,13303.5,4147.86,122937.87,90.164,61.5,177.0,93.5,5.765,699.75,652.5,2.4255,2.5649,12.4
2021-05-18,712.55,0.06,1.2222,1.4189,108.9,19.8449,0.1491,1.6369,68.71,75610.0,1869.44,0.47,21.34,4123.1,13212.0,4143.96,122979.96,89.75,62.5,179.0,94.0,6.11,698.0,658.25,2.412,2.5499,4.3
2021-05-19,712.12,0.07,1.2175,1.4115,109.22,19.9285,0.1552,1.671,66.66,75010.0,1869.62,0.4,22.18,4111.6,13233.5,4030.39,122636.3,90.191,66.0,183.5,98.0,6.24,679.25,658.25,2.3846,2.4954,3.6
2021-05-20,718.47,0.07,1.2228,1.419,108.78,19.8701,0.1451,1.625,65.11,72880.0,1877.21,0.45,20.67,4154.2,13486.5,4079.99,122700.79,89.808,67.5,177.0,94.0,5.94,675.25,664.5,2.3487,2.4529,-0.5
2021-05-21,,,1.2182,1.415,108.96,19.9543,0.1533,1.6216,66.44,72460.0,1881.25,0.45,20.15,4151.8,13405.0,,122592.47,90.017,69.5,178.5,95.0,5.815,674.25,659.5,2.3433,2.4473,14.7
2021-05-24,729.47,0.08,1.2216,1.4157,108.75,19.8671,0.1493,1.6012,68.46,71540.0,1881.02,0.42,18.4,4193.8,13635.25,4115.37,124031.62,89.844,73.5,177.5,94.5,5.84,662.25,657.25,2.355,2.4598,11.3
2021-05-25,734.35,0.07,1.225,1.4153,108.78,19.9017,0.1412,1.5588,68.65,72050.0,1899.25,0.39,18.84,4185.5,13656.25,4091.05,122987.71,89.639,72.0,177.5,95.5,5.965,656.5,620.25,2.3503,2.4468,4.0
2021-05-26,729.72,0.08,1.2192,1.4119,109.15,19.881,0.1485,1.5757,68.87,71690.0,1896.67,0.29,17.36,4193.1,13700.25,4119.06,123989.17,90.042,70.5,176.0,96.0,5.675,648.5,624.5,2.3373,2.4273,3.8
2021-05-27,728.8,0.08,1.2195,1.4207,109.81,19.9678,0.1446,1.6062,69.46,71570.0,1896.54,0.29,16.74,4199.0,13665.5,4160.26,124366.57,89.971,69.0,172.5,93.5,5.6875,676.25,664.5,2.3592,2.4396,3.5
2021-05-28,723.63,0.06,1.2192,1.4188,109.85,19.9379,0.1407,1.5943,69.63,73240.0,1903.77,0.37,16.76,4202.4,13686.5,4258.75,125561.37,90.031,67.5,171.5,93.5,5.65,663.5,656.75,2.3676,2.4482,4.4
2021-05-31,722.18,0.08,1.2227,1.4212,109.58,19.9534,0.1407,1.5943,69.32,73500.0,1906.87,0.38,,,,4356.43,126215.73,89.829,67.5,172.0,93.0,5.76,,,2.368,2.4482,
2021-06-01,725.01,0.1,1.2213,1.415,109.48,19.9698,0.1466,1.6062,70.25,73770.0,1900.44,0.44,17.9,4198.6,13648.75,4396.1,128267.05,89.831,66.5,166.5,91.5,5.825,693.5,688.75,2.3963,2.4728,8.8
2021-06-02,716.71,0.1,1.2211,1.4171,109.56,19.8985,0.1446,1.5875,71.35,73580.0,1908.38,0.33,17.48,4206.2,13673.75,4393.97,129601.44,89.909,64.0,163.0,91.0,5.8825,687.5,675.0,2.3777,2.4546,9.2
2021-06-03,719.95,0.03,1.2127,1.4106,110.29,20.1627,0.1545,1.625,71.31,72770.0,1870.76,0.29,18.04,4191.3,13529.25,4226.9,,90.512,66.5,165.5,93.5,5.755,676.25,662.0,2.3569,2.4307,13.3
2021-06-04,717.81,0.02,1.2167,1.4157,109.52,19.9589,0.1448,1.5534,71.89,70990.0,1891.59,0.22,16.42,4228.3,13766.75,4225.89,130125.78,90.136,65.0,164.5,94.0,5.5225,687.75,682.75,2.3483,2.4213,10.5
2021-06-07,715.56,0.04,1.219,1.4183,109.25,19.805,0.1547,1.5687,71.49,71410.0,1899.21,0.21,16.42,4225.5,13804.25,4131.38,130776.27,89.95,65.5,163.0,93.0,5.405,680.0,679.25,2.3379,2.3993,14.0
2021-06-08,717.82,0.04,1.2173,1.4157,109.5,19.7086,0.1508,1.5331,72.22,71190.0,1892.89,0.22,17.07,4225.8,13811.5,4172.34,129787.11,90.076,64.0,162.0,92.5,5.2625,685.0,680.0,2.3224,2.3698,13.6
2021-06-09,719.67,0.08,1.218,1.4118,109.63,19.7359,0.1548,1.4908,72.22,71490.0,1888.57,0.45,17.89,4218.6,13814.25,4268.36,129906.8,90.12,63.5,160.5,90.5,5.265,682.25,690.75,2.2994,2.3257,13.8
2021-06-10,720.73,0.06,1.217,1.4177,109.33,19.699,0.1429,1.4318,72.52,71130.0,1898.51,0.48,16.1,4238.1,13959.75,4260.22,130076.17,90.075,64.5,160.0,91.5,4.88,683.75,699.0,2.31,2.3581,25.3
2021-06-11,722.5,0.07,1.2109,1.4107,109.66,19.8764,0.1469,1.4518,72.69,70830.0,1877.53,0.43,15.65,4245.7,13994.25,4310.64,129441.03,90.555,64.5,160.5,91.5,4.97,680.75,684.5,2.3086,2.3423,47.1
2021-06-14,718.26,0.05,1.212,1.4112,110.07,19.9643,0.157,1.494,72.86,,1866.18,0.43,16.39,4254.7,14124.75,4344.92,130207.96,90.522,65.5,163.0,94.0,4.995,674.5,659.25,2.3477,2.3714,56.6
2021-06-15,726.75,0.09,1.2126,1.4083,110.08,20.0253,0.163,1.4922,73.99,69990.0,1859.02,0.41,17.02,4246.6,14030.25,4361.62,130091.08,90.536,65.5,164.0,94.0,5.11,661.5,667.5,2.3577,2.3856,50.0
2021-06-16,726.88,0.11,1.1995,1.3988,110.71,20.3925,0.2052,1.5754,74.39,69020.0,1811.47,0.52,18.15,4223.1,13981.25,4356.51,129259.49,91.129,64.5,163.5,93.5,5.38,662.75,673.0,2.3099,2.321,44.9
2021-06-17,737.55,0.13,1.1907,1.3922,110.21,20.4287,0.2093,1.504,73.08,69080.0,1773.5,0.59,17.75,4222.2,14165.5,4330.27,128057.22,91.889,65.0,164.5,94.0,5.585,639.0,633.0,2.268,2.2931,44.5
2021-06-18,748.42,0.08,1.1864,1.381,110.21,20.6593,0.2541,1.4381,73.51,67830.0,1764.16,0.63,20.7,4187.25,14107.43,4294.39,128405.35,92.225,66.0,166.0,96.5,5.655,662.75,655.25,2.2129,2.2411,44.8
2021-06-21,,,1.1919,1.3934,110.27,20.4912,0.2543,1.4886,74.9,66780.0,1783.27,0.59,17.89,4213.8,14130.0,,129264.96,91.899,66.0,167.5,98.0,5.55,661.5,659.25,2.2276,2.2811,46.5
2021-06-22,742.3,0.12,1.194,1.3949,110.65,20.3572,0.2281,1.4632,74.81,67120.0,1778.74,0.61,16.66,4236.2,14258.25,4371.93,128767.45,91.756,64.5,165.5,99.5,5.505,651.0,659.75,2.2514,2.3226,46.2
2021-06-23,735.03,0.2,1.1926,1.3964,110.96,20.2007,0.2622,1.4852,75.19,68130.0,1778.68,0.84,16.32,4231.4,14263.0,4370.24,128427.98,91.802,63.5,163.0,97.5,5.375,661.25,664.25,2.2643,2.3532,30.2
2021-06-24,734.57,0.18,1.1932,1.3922,110.87,19.8594,0.2681,1.4919,75.56,68880.0,1775.17,0.76,15.97,4256.1,14354.25,4421.23,129513.62,91.814,62.5,160.5,94.5,5.1375,651.25,653.25,2.2411,2.3205,26.5
2021-06-25,733.9,0.13,1.1935,1.3879,110.75,19.8239,0.2661,1.5241,76.18,68800.0,1781.44,0.73,15.62,4271.3,14339.0,4349.51,127255.61,91.851,60.5,157.5,92.5,4.955,637.0,636.5,2.2871,2.3624,22.5
2021-06-28,,0.13,1.1925,1.3883,110.63,19.8097,0.2543,1.4765,74.68,68340.0,1778.48,0.82,15.76,4280.4,14512.5,,127429.17,91.887,59.5,159.0,93.0,5.15,646.0,675.5,2.2709,2.3392,16.4
2021-06-29,727.7,0.15,1.1897,1.3836,110.53,19.8205,0.2504,1.4697,74.76,68080.0,1761.24,0.96,16.02,4282.0,14563.0,4323.69,127327.44,92.049,60.5,161.0,92.5,5.495,639.75,694.5,2.2665,2.3325,20.1
2021-06-30,734.38,0.25,1.1858,1.3831,111.11,19.9365,0.2486,1.468,75.13,68160.0,1770.11,1.14,15.83,4288.6,14549.0,4331.33,126801.66,92.436,59.5,166.0,93.5,5.625,671.5,720.0,2.2654,2.3365,18.8
