Date,USDCOP Curncy,CLN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CLNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,COLCAP Index,DXY Curncy,COLOM CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2015-03-27,2558.25,2.1,1.0889,1.4879,119.13,15.2373,0.5944,1.9615,56.41,43820.0,1198.55,4.444201,15.07,2052.5,4325.75,1294.9,97.291,158.801,12.065,507.75,391.0,138.2,1.7554,1.7767,-62.9
2015-03-30,2575.9,1.89,1.0833,1.481,120.07,15.2636,0.5787,1.9475,56.29,43740.0,1186.07,4.347689,14.51,2075.5,4372.5,1297.14,97.975,157.883,12.845,530.25,394.5,132.35,1.7287,1.7463,-60.8
2015-03-31,2599.9,2.45,1.0731,1.4818,120.13,15.2635,0.5551,1.9231,55.11,43760.0,1183.57,4.310999,15.29,2060.75,4329.5,1304.62,98.357,159.46,12.8175,511.75,376.25,132.9,1.7358,1.7773,-58.6
2015-04-01,2581.0,2.22,1.0763,1.4823,119.76,15.1523,0.5355,1.8573,57.1,43440.0,1203.98,4.345657,15.11,2053.0,4313.0,1329.8,98.185,156.819,12.245,528.5,381.75,134.85,1.7438,1.8058,-62.5
2015-04-02,,2.22,1.088,1.4829,119.72,15.0066,0.5396,1.9117,54.95,43450.0,1202.61,4.503601,14.67,2059.5,4307.25,,97.436,155.335,12.185,536.25,386.5,140.9,1.7589,1.8148,-47.3
2015-04-03,,2.22,1.0969,1.492,118.97,14.8272,0.4762,1.8389,,43450.0,1206.91,4.62,,2059.5,4307.25,,96.545,154.958,11.195,,,,1.7728,1.8368,-57.7
2015-04-06,2534.0,1.87,1.0922,1.488,119.54,14.9193,0.496,1.8952,58.12,,1214.84,3.507891,14.74,2073.25,4342.25,1350.52,96.777,151.11,10.915,527.75,385.0,146.2,1.7841,1.8464,-56.5
2015-04-07,2509.5,1.8,1.0814,1.4808,120.28,14.9329,0.5159,1.8848,59.1,43550.0,1209.22,3.533419,14.78,2067.75,4334.0,1355.85,97.83,149.746,11.255,526.0,383.0,141.95,1.7981,1.8598,-55.7
2015-04-08,2490.1,1.81,1.0781,1.4866,120.13,14.9073,0.5318,1.9047,55.55,43570.0,1202.57,3.839998,13.98,2076.0,4374.75,1344.58,97.94,145.452,10.685,526.25,379.25,135.7,1.7817,1.8389,-55.0
2015-04-09,2498.0,1.98,1.0659,1.4713,120.58,15.089,0.5478,1.9596,56.57,43350.0,1194.81,3.69641,13.09,2085.75,4399.25,1350.77,99.155,145.94,11.095,518.75,378.0,137.45,1.7985,1.8361,-53.5
2015-04-10,2509.0,2.22,1.0604,1.4632,120.22,15.2263,0.556,1.9473,57.87,43530.0,1207.59,4.405001,12.58,2095.5,4414.75,1347.8,99.338,151.284,11.58,526.5,377.0,135.1,1.7912,1.8227,-52.2
2015-04-13,2558.5,2.22,1.0567,1.4676,120.13,15.3827,0.528,1.9272,57.93,43690.0,1198.88,4.525001,13.94,2086.5,4403.25,1357.47,99.49,150.758,12.1,502.25,370.5,133.75,1.78,1.8122,-45.6
2015-04-14,2556.21,2.02,1.0655,1.4782,119.4,15.2635,0.512,1.8985,58.43,43380.0,1192.78,4.30235,13.67,2091.0,4397.75,1358.76,98.733,146.499,11.78,497.0,373.5,134.6,1.7685,1.8087,-48.0
2015-04-15,2508.15,2.08,1.0684,1.4842,119.14,15.2744,0.496,1.888,60.32,43080.0,1202.58,3.907005,12.84,2099.75,4421.75,1362.53,98.319,140.795,11.69,490.75,376.0,135.8,1.7879,1.8401,-49.0
2015-04-16,2482.18,2.1,1.0761,1.4934,119.02,15.1724,0.4839,1.8897,63.98,43350.0,1198.55,3.902454,12.6,2100.75,4415.25,1367.14,97.415,141.974,12.06,494.5,376.25,139.6,1.7986,1.8526,-56.7
2015-04-17,2499.73,2.1,1.0806,1.4962,118.9,15.3356,0.5081,1.8653,63.45,43810.0,1204.22,4.393178,13.89,2075.5,4349.0,1363.89,97.52,144.923,11.97,494.5,379.75,138.7,1.8327,1.893,-54.2
2015-04-20,2485.1,2.1,1.0738,1.4907,119.18,15.4553,0.5202,1.8896,63.45,43920.0,1195.89,4.176929,13.3,2091.0,4407.5,1347.89,97.941,143.199,12.39,498.75,378.0,138.7,1.8344,1.8943,-54.3
2015-04-21,2470.6,1.8,1.0736,1.4926,119.67,15.4375,0.5162,1.9087,62.08,43460.0,1202.41,4.439385,13.25,2091.0,4428.5,1330.31,98.004,143.636,12.505,500.75,373.0,140.3,1.8176,1.8719,-53.1
2015-04-22,2490.09,2.66,1.0725,1.5037,119.91,15.4438,0.5446,1.9788,62.73,43350.0,1187.13,4.170105,12.71,2100.25,4445.25,1346.53,97.932,143.007,12.385,498.75,372.5,142.4,1.8278,1.8806,-51.8
2015-04-23,2468.27,1.81,1.0824,1.5057,119.58,15.3538,0.5284,1.9577,64.85,43160.0,1193.97,3.967576,12.48,2107.0,4481.5,1357.85,97.278,137.796,11.9125,497.75,370.75,140.45,1.8364,1.8875,-57.2
2015-04-24,2453.75,1.75,1.0873,1.5188,118.99,15.382,0.5041,1.9086,65.28,43420.0,1179.0,4.19541,12.29,2111.75,4529.25,1374.49,96.922,138.515,11.91,486.0,364.5,141.15,1.8303,1.896,-57.7
2015-04-27,2412.41,1.7,1.0891,1.5238,119.04,15.3517,0.5163,1.9208,64.83,43890.0,1202.15,4.05425,13.12,2104.75,4524.75,1392.29,96.765,138.359,11.935,470.25,360.75,136.1,1.843,1.9115,-56.0
2015-04-28,2398.6,1.45,1.0981,1.5339,118.86,15.2572,0.561,2.0034,64.64,44050.0,1212.17,4.093445,12.41,2112.0,4516.0,1411.62,96.092,139.644,11.165,471.5,361.0,138.15,1.8387,1.899,-58.5
2015-04-29,2379.0,1.69,1.1128,1.5438,119.02,15.2285,0.557,2.0388,65.84,44020.0,1204.71,4.130545,13.39,2099.0,4479.75,1405.71,95.209,141.81,11.09,477.25,363.75,138.35,1.8655,1.9268,-66.8
2015-04-30,2382.6,1.47,1.1224,1.5351,119.38,15.3505,0.567,2.0317,66.78,44300.0,1184.37,3.636301,14.55,2079.0,4408.25,1396.35,94.6,143.549,12.025,467.0,362.5,136.55,1.8731,1.929,-62.2
